assay	feature_id	logFC	CI.L	CI.R	logLik	t	AveExpr	p_value	adj_p_value	contrast	full_model
metab-u-hilicpos	PC 30:1	-0.314171474912064	-0.589132796232941	-0.0392101535911866	-192.809457152675	-2.25228354061852	18.4198154774148	0.0253262508664162	0.126080683661072	SexMale	~ Sex
metab-u-hilicpos	TG 46:2	-0.200947623988652	-0.378913593647371	-0.0229816543299336	-265.340755598647	-2.22573691343396	21.8445818766374	0.0270820302396847	0.131952870742294	SexMale	~ Sex
metab-u-hilicpos	PC P-32:1 or PC O-32:2	-0.227106493241106	-0.43148355378881	-0.0227294326934023	-185.607868267071	-2.19040953389803	20.2917077630136	0.0295820336490592	0.14113095220072	SexMale	~ Sex
metab-u-hilicpos	SM 18:1;O2/22:0	-0.185396721661028	-0.355082046834892	-0.0157113964871646	-187.65472817168	-2.15370235834701	25.8672285231245	0.0323890318488157	0.151369148844465	SexMale	~ Sex
metab-u-hilicpos	Phytosphingosine	-0.175076167140891	-0.336162608081847	-0.0139897261999352	-138.633349822622	-2.14237732099067	14.8803271199771	0.0333002030830207	0.152514930120235	SexMale	~ Sex
metab-u-hilicpos	PC P-38:4 or PC O-38:5	0.213211112658781	0.0162165629794817	0.41020566233808	-149.876737460003	2.13345528214463	23.1852831787259	0.0340335124802117	0.152817144273892	SexMale	~ Sex
metab-u-hilicpos	1H-Indole-3-acetamide	-0.214316142003978	-0.414544509662526	-0.0140877743454299	-187.8797157868	-2.10987727387742	12.328286803448	0.0360386554009631	0.158708693977318	SexMale	~ Sex
metab-u-hilicpos	CAR 18:0	0.258080965358892	0.0150073129621115	0.501154617755673	-200.348404782135	2.09288808812948	15.8006043485624	0.0375456022621588	0.16222533807612	SexMale	~ Sex
metab-u-hilicpos	CAR 5:1	0.291163050735533	0.0141361668975209	0.568189934573545	-164.237738683893	2.07177344714887	12.0824471628855	0.0394934585473438	0.166652962553435	SexMale	~ Sex
metab-u-hilicpos	PC P-35:2 or PC O-35:3	0.161408478718233	0.00739160132060637	0.315425356115859	-264.788101697298	2.06578894287719	20.2340894270666	0.0400610090297963	0.166652962553435	SexMale	~ Sex
metab-u-hilicpos	Acisoga	-0.478953582932647	-0.937632078458796	-0.0202750874064978	-182.55765814469	-2.05832033876299	11.4025424143634	0.0407790673491586	0.166652962553435	SexMale	~ Sex
