feature_id	gene_symbol	chromosome_name	logFC	CI.L	CI.R	logLik	t	AveExpr	p_value	adj_p_value	contrast	full_model	assay	entrez_gene	ensembl_gene	custom_annotation	relationship_to_gene	uniprot	refmet_name	kegg_id	flanking_sequence
P61952	GNG11	7	0.282105335357859	0.0360991569855178	0.5281115137302	NA	2.37229021730388	0.290149830838954	0.0264292069057392	0.134804593803238	SexMale	~ Sex	prot-pr	2791	ENSG00000127920	NA	NA	P61952	NA	NA	NA
Q9NZB8	MOCS1	6	0.204215843446953	0.0260800997885845	0.382351587105321	-6.67400063806128	2.3715970078966	-0.0911427463215584	0.0264688080069517	0.134917879446735	SexMale	~ Sex	prot-pr	4337	ENSG00000124615	NA	NA	Q9NZB8	NA	NA	NA
Q9NXD2	MTMR10	15	-0.142001784697154	-0.265911844731566	-0.0180917246627432	14.0507697036906	-2.37077188208156	-0.134793398773213	0.0265160163257533	0.134986857280975	SexMale	~ Sex	prot-pr	54893	ENSG00000277086	NA	NA	Q9NXD2	NA	NA	NA
Q9Y2X0-2	MED16	19	0.30723930443719	0.0418937464383548	0.572584862436026	8.11835251056139	2.5017163955319	-1.17718672436789	0.0265190393994912	0.134986857280975	SexMale	~ Sex	prot-pr	10025	ENSG00000175221	NA	NA	Q9Y2X0-2	NA	NA	NA
O15382	BCAT2	19	0.237607355096602	0.0302440583429569	0.444970651850247	2.0427931931561	2.37044849620753	-0.584132347977967	0.0265345394887196	0.134986857280975	SexMale	~ Sex	prot-pr	587	ENSG00000105552	NA	NA	O15382	NA	NA	NA
Q15746	MYLK	3	0.13844754441807	0.0175964009738597	0.259298687862281	7.03506345016812	2.36993822526278	-0.939708890154242	0.026563791435271	0.135047112683376	SexMale	~ Sex	prot-pr	4638	ENSG00000065534	NA	NA	Q15746	NA	NA	NA
Q7Z5R6	APBB1IP	10	-0.220507083664328	-0.413051545574399	-0.0279626217542565	-4.53476459429017	-2.36915811640355	0.193945429984933	0.02660856957376	0.135186170761775	SexMale	~ Sex	prot-pr	54518	ENSG00000077420	NA	NA	Q7Z5R6	NA	NA	NA
O95166	GABARAP	17	-0.187000091427813	-0.350321166137228	-0.0236790167183974	5.80926115457319	-2.36865670668681	1.49267921161741	0.0266373870872972	0.13524046490446	SexMale	~ Sex	prot-pr	11337	ENSG00000170296	NA	NA	O95166	NA	NA	NA
P57764	GSDMD	8	0.128728375124561	0.0162865093067997	0.241170240942323	NA	2.36836577413586	-1.34810682287598	0.0266541210155863	0.13524046490446	SexMale	~ Sex	prot-pr	79792	ENSG00000278718	NA	NA	P57764	NA	NA	NA
O60890	OPHN1	X	0.177080975973105	0.0222908296058827	0.331871122340328	2.00745058416349	2.36663415802548	-0.373154557967611	0.0267539208486365	0.135658116303086	SexMale	~ Sex	prot-pr	4983	ENSG00000079482	NA	NA	O60890	NA	NA	NA
Q9UL54-2	TAOK2	16	0.15029485682647	0.0188920083243821	0.281697705328557	-12.71735879082	2.36614781431357	0.105334384866301	0.0267820125335259	0.135671580284489	SexMale	~ Sex	prot-pr	9344	ENSG00000149930	NA	NA	Q9UL54-2	NA	NA	NA
P54098	POLG	15	0.318427827165112	0.0399759115643994	0.596879742765825	-24.3268700181652	2.36571996977332	-0.484637508734902	0.026806747687774	0.135671580284489	SexMale	~ Sex	prot-pr	5428	ENSG00000140521	NA	NA	P54098	NA	NA	NA
P08236	GUSB	7	0.191923374552088	0.0240915393912204	0.359755209712956	17.9971851331187	2.36568033741872	0.115628247167787	0.026809040033014	0.135671580284489	SexMale	~ Sex	prot-pr	2990	ENSG00000169919	NA	NA	P08236	NA	NA	NA
Q8N9U0	TC2N	14	-0.280401766656942	-0.524090846610386	-0.036712686703499	1.21283224010104	-2.45275028202383	0.901964847306376	0.0269080210880618	0.136013969187508	SexMale	~ Sex	prot-pr	123036	ENSG00000276776	NA	NA	Q8N9U0	NA	NA	NA
O75151	PHF2	9	0.238206665193344	0.0297451224752476	0.44666820791144	21.927710912275	2.36390758532858	-0.354189835328601	0.0269117611114751	0.136013969187508	SexMale	~ Sex	prot-pr	5253	ENSG00000197724	NA	NA	O75151	NA	NA	NA
Q9H0V9	LMAN2L	2	0.181857980917772	0.022652765438121	0.341063196397423	12.5461985520254	2.36307554936302	-0.16581558359474	0.0269600976974747	0.13607453256084	SexMale	~ Sex	prot-pr	81562	ENSG00000114988	NA	NA	Q9H0V9	NA	NA	NA
Q96K76-4	USP47	11	-0.105035359090306	-0.196996833495996	-0.0130738846846153	16.5466056147635	-2.36282812328353	0.289119713470966	0.0269744871530294	0.13607453256084	SexMale	~ Sex	prot-pr	55031	ENSG00000170242	NA	NA	Q96K76-4	NA	NA	NA
Q7Z6V5-2	ADAT2	6	0.442543781794099	0.0572526967424553	0.827834866845744	22.1863319848821	2.43507944679089	-1.21094174865017	0.0269763638925718	0.13607453256084	SexMale	~ Sex	prot-pr	134637	ENSG00000189007	NA	NA	Q7Z6V5-2	NA	NA	NA
O43829	ZBTB14	18	0.205595289849951	0.0266793760936979	0.384511203606204	-2.09283126941104	2.44947407382625	-0.0718477740738837	0.027081731301552	0.136437851913948	SexMale	~ Sex	prot-pr	7541	ENSG00000198081	NA	NA	O43829	NA	NA	NA
Q53F19	NCBP3	17	0.167228983381952	0.0206991352508782	0.313758831513026	12.4371424798491	2.36095648475597	0.315858290735386	0.0270835643139313	0.136437851913948	SexMale	~ Sex	prot-pr	55421	ENSG00000074356	NA	NA	Q53F19	NA	NA	NA
O15484	CAPN5	11	0.195505928037039	0.0240844300403484	0.366927426033729	-8.05752875127417	2.359376106187	0.240434466138508	0.0271759828905827	0.136734184045577	SexMale	~ Sex	prot-pr	726	ENSG00000149260	NA	NA	O15484	NA	NA	NA
Q9BV57	ADI1	2	-0.187364574276193	-0.35164962118084	-0.0230795273715463	-7.61179577386195	-2.35934785689482	0.0577361668806341	0.0271776375094457	0.136734184045577	SexMale	~ Sex	prot-pr	55256	ENSG00000182551	NA	NA	Q9BV57	NA	NA	NA
P18615	NELFE	6	0.503504310547646	0.0618490100344279	0.945159611060864	NA	2.35842613268495	0.0194117452118264	0.0272316756358239	0.136917264797616	SexMale	~ Sex	prot-pr	7936	ENSG00000206268	NA	NA	P18615	NA	NA	NA
P12270	TPR	1	0.104829489612913	0.0128591927374292	0.196799786488397	-1.64251178946311	2.35797076059523	0.126793265222916	0.0272584092835643	0.136962914003816	SexMale	~ Sex	prot-pr	7175	ENSG00000047410	NA	NA	P12270	NA	NA	NA
Q9NZ43	USE1	19	0.144572930651703	0.0177098848471893	0.271435976456217	-9.3836710789047	2.35751455779427	-0.0505333949862583	0.0272852158970472	0.137008870504396	SexMale	~ Sex	prot-pr	55850	ENSG00000053501	NA	NA	Q9NZ43	NA	NA	NA
P52657	GTF2A2	15	0.304958767522428	0.0387923680708013	0.571125166974054	-6.6219420060784	2.42903485444149	-1.13586136889795	0.0273039582090273	0.137014299990707	SexMale	~ Sex	prot-pr	2958	ENSG00000140307	NA	NA	P52657	NA	NA	NA
Q9BUL9	RPP25	15	0.260907291152809	0.0333727463414604	0.488441835964158	-2.43480657719868	2.44426073511727	-0.103223042350191	0.0273603499657492	0.13702221289401	SexMale	~ Sex	prot-pr	54913	ENSG00000178718	NA	NA	Q9BUL9	NA	NA	NA
P86397	HTD2	3	0.284430091895787	0.0381877514125839	0.53067243237899	-15.0869686180778	2.54269419269352	-0.21625300773989	0.0273710603743884	0.13702221289401	SexMale	~ Sex	prot-pr	109703458	ENSG00000255154	NA	NA	P86397	NA	NA	NA
Q9UHB6	LIMA1	12	-0.173399301821853	-0.325653777520573	-0.0211448261231326	5.47487889475646	-2.35602453559008	0.32050569854587	0.0273729390132546	0.13702221289401	SexMale	~ Sex	prot-pr	51474	ENSG00000050405	NA	NA	Q9UHB6	NA	NA	NA
Q92805	GOLGA1	9	0.103358079748958	0.0126015582050486	0.194114601292867	23.5304867174658	2.35596656286451	-0.0104954272983269	0.027376357316774	0.13702221289401	SexMale	~ Sex	prot-pr	2800	ENSG00000136935	NA	NA	Q92805	NA	NA	NA
Q9ULC5	ACSL5	10	0.171841401684564	0.0209170057077726	0.322765797661355	NA	2.35543374446993	0.165489448675893	0.0274077928021195	0.13702221289401	SexMale	~ Sex	prot-pr	51703	ENSG00000197142	NA	NA	Q9ULC5	NA	NA	NA
O75874	IDH1	2	-0.285659378092319	-0.536554217372915	-0.0347645388117225	-17.9464950923129	-2.35537082069788	0.289825484646985	0.0274115074002969	0.13702221289401	SexMale	~ Sex	prot-pr	3417	ENSG00000138413	NA	NA	O75874	NA	NA	NA
O14617	AP3D1	19	-0.180249090705085	-0.338641561655445	-0.021856619754726	NA	-2.35418767163502	-0.512657441207713	0.0274814388204353	0.137283324126811	SexMale	~ Sex	prot-pr	8943	ENSG00000065000	NA	NA	O14617	NA	NA	NA
P14868	DARS1	2	-0.128734270577694	-0.24190787012412	-0.0155606710312684	-6.40055920784664	-2.35316066392613	-0.212504681446274	0.0275422742434859	0.137437094583298	SexMale	~ Sex	prot-pr	1615	ENSG00000115866	NA	NA	P14868	NA	NA	NA
Q86Y82	STX12	1	0.156641574284898	0.018928641297317	0.294354507272478	NA	2.35306998302974	-0.0780598584328761	0.0275476517242882	0.137437094583298	SexMale	~ Sex	prot-pr	23673	ENSG00000117758	NA	NA	Q86Y82	NA	NA	NA
Q9H8Y8	GORASP2	2	-0.0985536109374456	-0.185232315216258	-0.0118749066586329	0.81289514744458	-2.35213726768607	0.334314451184251	0.027603018847247	0.137623992159645	SexMale	~ Sex	prot-pr	26003	ENSG00000115806	NA	NA	Q9H8Y8	NA	NA	NA
P18428	LBP	20	-0.452090795123519	-0.849758325482627	-0.0544232647644111	-17.6267691131972	-2.35184158294787	-2.12993974354694	0.0276205923939891	0.137623992159645	SexMale	~ Sex	prot-pr	3929	ENSG00000129988	NA	NA	P18428	NA	NA	NA
Q7L523	RRAGA	9	-0.212462152078259	-0.399447585426086	-0.0254767187304315	NA	-2.35058701934865	-0.568583203370808	0.0276952697884525	0.137907511565349	SexMale	~ Sex	prot-pr	10670	ENSG00000155876	NA	NA	Q7L523	NA	NA	NA
P13051-2	UNG	12	-0.159355207614728	-0.29951540644087	-0.0191950087885854	NA	-2.36450931745835	1.23847821710392	0.0277697203207242	0.138189538324682	SexMale	~ Sex	prot-pr	7374	ENSG00000076248	NA	NA	P13051-2	NA	NA	NA
O15231	ZNF185	X	0.134430403639094	0.0160260781217794	0.252834729156408	7.61350228294205	2.34872660310278	0.000214000171076613	0.0278063519366481	0.1382831271311	SexMale	~ Sex	prot-pr	7739	ENSG00000147394	NA	NA	O15231	NA	NA	NA
P53004	BLVRA	7	-0.125372031898908	-0.235933200959874	-0.0148108628379423	17.0777490919333	-2.34585181514311	-0.0943511871877301	0.0279788056261512	0.139051616942781	SexMale	~ Sex	prot-pr	644	ENSG00000106605	NA	NA	P53004	NA	NA	NA
O00622	CCN1	1	0.257263358768359	0.0303252777204927	0.484201439816225	-11.344740027296	2.34516330238303	-1.35608392777041	0.0280202539182964	0.139072855013451	SexMale	~ Sex	prot-pr	3491	ENSG00000142871	NA	NA	O00622	NA	NA	NA
Q8IYB5-2	SMAP1	6	-0.234151677167593	-0.440713078368844	-0.0275902759663429	-5.94990473175276	-2.34504204855977	0.235625575500043	0.0280275592056615	0.139072855013451	SexMale	~ Sex	prot-pr	60682	ENSG00000112305	NA	NA	Q8IYB5-2	NA	NA	NA
P07602	PSAP	10	-0.503208213338177	-0.947152219006083	-0.0592642076702711	-11.6073056223369	-2.3448877464361	0.556613077896179	0.0280368581130495	0.139072855013451	SexMale	~ Sex	prot-pr	5660	ENSG00000197746	NA	NA	P07602	NA	NA	NA
P43243	MATR3	5	0.1210330386451	0.0142391551727747	0.227826922117426	5.66477308658073	2.34455318906778	-0.0860834067208542	0.0280570297076389	0.139083984966046	SexMale	~ Sex	prot-pr	9782	ENSG00000015479	NA	NA	P43243	NA	NA	NA
Q8IY21	DDX60	4	0.157299031163396	0.0184825943876658	0.296115467939127	-3.73763935084678	2.34416235718085	-0.000604087526317946	0.0280806111639848	0.139111993237672	SexMale	~ Sex	prot-pr	55601	ENSG00000137628	NA	NA	Q8IY21	NA	NA	NA
Q14814-4	MEF2D	1	0.122255045330404	0.0143410309994895	0.230169059661319	8.96981128267791	2.34364309469241	-0.000650135006698978	0.0281119698413872	0.139178469706115	SexMale	~ Sex	prot-pr	4209	ENSG00000116604	NA	NA	Q14814-4	NA	NA	NA
Q6RW13	AGTRAP	1	-0.234282194361554	-0.441115337487919	-0.0274490512351885	5.63300154955538	-2.34326650042307	0.346671431651231	0.0281347327882224	0.139202332251932	SexMale	~ Sex	prot-pr	57085	ENSG00000177674	NA	NA	Q6RW13	NA	NA	NA
Q14966	ZNF638	2	0.117167961325274	0.0136967639986488	0.2206391586519	NA	2.34256651602589	-0.103507109795748	0.0281770877759375	0.139323038219071	SexMale	~ Sex	prot-pr	27332	ENSG00000075292	NA	NA	Q14966	NA	NA	NA
P59666	DEFA3	8	-0.910505001469213	-1.71480292584197	-0.106207077096454	9.31236209849365	-2.34189770113438	-0.25105000038309	0.0282176114376149	0.139430287016086	SexMale	~ Sex	prot-pr	1668	ENSG00000239839	NA	NA	P59666	NA	NA	NA
Q96LB3	IFT74	9	0.119504762296809	0.0139238447091113	0.225085679884506	10.7409246660209	2.34154394472754	0.226649705176291	0.0282390672596147	0.139430287016086	SexMale	~ Sex	prot-pr	80173	ENSG00000096872	NA	NA	Q96LB3	NA	NA	NA
Q9BYC9	MRPL20	1	-0.285797084384215	-0.537493769765722	-0.0341003990027065	-9.30854659068781	-2.38568596120727	-0.110570671099412	0.0282526954355874	0.139430287016086	SexMale	~ Sex	prot-pr	55052	ENSG00000242485	NA	NA	Q9BYC9	NA	NA	NA
P02745	C1QA	1	-0.285613194698155	-0.538080362541812	-0.033146026854498	-18.7652877684919	-2.34032348784329	0.265691614529742	0.0283132047223494	0.139640077708828	SexMale	~ Sex	prot-pr	712	ENSG00000173372	NA	NA	P02745	NA	NA	NA
P35222	CTNNB1	3	0.141339598361843	0.0163440828818945	0.266335113841791	-0.841167922106444	2.33922476669645	0.0995873242347005	0.0283801000773243	0.139881077763584	SexMale	~ Sex	prot-pr	1499	ENSG00000168036	NA	NA	P35222	NA	NA	NA
O94955	RHOBTB3	5	0.182176465612311	0.020977990816365	0.343374940408257	12.1887156316526	2.33794277153276	0.0727378318492882	0.0284583374308515	0.140177639230823	SexMale	~ Sex	prot-pr	22836	ENSG00000164292	NA	NA	O94955	NA	NA	NA
Q14192	FHL2	2	0.244511466456157	0.0281211626013672	0.460901770310946	NA	2.33756645350678	-0.512674982508559	0.0284813408547227	0.140201930425723	SexMale	~ Sex	prot-pr	2274	ENSG00000115641	NA	NA	Q14192	NA	NA	NA
P26196	DDX6	11	-0.0808252353215001	-0.152400547010327	-0.00924992363267356	-12.7232940923078	-2.3360722057651	-0.256720562986818	0.0285728491877661	0.140347820838026	SexMale	~ Sex	prot-pr	1656	ENSG00000110367	NA	NA	P26196	NA	NA	NA
O00291	HIP1	7	0.121865627739437	0.0139373572926759	0.229793898186199	NA	2.33586933233549	0.0369348552928831	0.0285852940224415	0.140347820838026	SexMale	~ Sex	prot-pr	3092	ENSG00000127946	NA	NA	O00291	NA	NA	NA
Q9HBR0	SLC38A10	17	0.199827460502686	0.0228320059341427	0.37682291507123	2.10473273404876	2.33558452094765	0.132730804367605	0.0286027735593649	0.140347820838026	SexMale	~ Sex	prot-pr	124565	ENSG00000157637	NA	NA	Q9HBR0	NA	NA	NA
Q16637	SMN2	5	-0.26079171326081	-0.491788796511491	-0.0297946300101292	-2.0733498469552	-2.33555351985602	1.20791287515177	0.0286046767602809	0.140347820838026	SexMale	~ Sex	prot-pr	6606	ENSG00000273772	NA	NA	Q16637	NA	NA	NA
Q96MD2	KICS2	12	0.285731523959108	0.0374066172530282	0.534056430665187	-7.36694815090512	2.60350685332823	-0.334402500916941	0.0286070014213018	0.140347820838026	SexMale	~ Sex	prot-pr	144577	ENSG00000174206	NA	NA	Q96MD2	NA	NA	NA
P0DP01	NA	NA	2.32640365672042	0.283965838086423	4.36884147535442	5.69867008325722	2.4609871819536	-6.56932185123761	0.0286325241780176	0.140347820838026	SexMale	~ Sex	prot-pr	NA	NA	NA	NA	P0DP01	NA	NA	NA
Q9NR31	SAR1A	10	-0.217686045525491	-0.410546424163393	-0.024825666887588	11.0755048523571	-2.33501732629029	0.0113352836179246	0.0286376128366325	0.140347820838026	SexMale	~ Sex	prot-pr	56681	ENSG00000079332	NA	NA	Q9NR31	NA	NA	NA
Q8WTV0-2	SCARB1	12	-0.317573661191509	-0.599123500546112	-0.0360238218369061	-9.20493817086982	-2.33341359845101	0.223754045356291	0.0287363307956376	0.140741681662922	SexMale	~ Sex	prot-pr	949	ENSG00000073060	NA	NA	Q8WTV0-2	NA	NA	NA
Q13049	TRIM32	9	0.10141681216704	0.0114917712914049	0.191341853042674	12.3965108296944	2.33309188884489	0.370623062177283	0.0287561712921141	0.140741681662922	SexMale	~ Sex	prot-pr	22954	ENSG00000119401	NA	NA	Q13049	NA	NA	NA
A0A075B6J1	IGLV5-37	22	-1.79470288739335	-3.3782427902978	-0.211162984488889	NA	-2.40275451851498	-0.416337104148955	0.0287724035985299	0.140741681662922	SexMale	~ Sex	prot-pr	NA	ENSG00000281471	NA	NA	A0A075B6J1	NA	NA	NA
Q14241	ELOA	1	0.168576129869223	0.0190638546191145	0.318088405119331	18.3668622998813	2.3325005837194	0.256236603682907	0.0287926710867508	0.1407520745375	SexMale	~ Sex	prot-pr	6924	ENSG00000011007	NA	NA	Q14241	NA	NA	NA
Q8TBB5	KLHDC4	16	-0.311141238959756	-0.586325321588088	-0.0359571563314243	2.80130686265873	-2.37556678559528	-0.14744143935563	0.0288439578902732	0.140913995788879	SexMale	~ Sex	prot-pr	54758	ENSG00000104731	NA	NA	Q8TBB5	NA	NA	NA
Q9NPH3-2	IL1RAP	3	-0.237031822309885	-0.446094240384838	-0.027969404234932	-1.83220583567859	-2.41679238125971	0.209894624848815	0.028873858032339	0.140971296799803	SexMale	~ Sex	prot-pr	3556	ENSG00000196083	NA	NA	Q9NPH3-2	NA	NA	NA
Q13610	PWP1	12	-0.166184087852584	-0.313707247176341	-0.0186609285288264	NA	-2.33040694338301	0.347678219825279	0.0289222482505411	0.141104587356278	SexMale	~ Sex	prot-pr	11137	ENSG00000136045	NA	NA	Q13610	NA	NA	NA
Q8TB72-3	PUM2	2	0.245397068722424	0.0275327717443571	0.463261365700491	6.72534241863321	2.33016051171873	0.762320853003566	0.0289375352518483	0.141104587356278	SexMale	~ Sex	prot-pr	23369	ENSG00000055917	NA	NA	Q8TB72-3	NA	NA	NA
Q9P2E3	ZNFX1	20	0.167106853721211	0.0186906780215818	0.315523029420841	-34.1092072740948	2.32924707146877	-0.429176892323425	0.0289942637593941	0.141255194939926	SexMale	~ Sex	prot-pr	57169	ENSG00000124201	NA	NA	Q9P2E3	NA	NA	NA
O95425	SVIL	10	-0.125140959798847	-0.236293186392184	-0.0139887332055093	-10.9290937127474	-2.32907700262724	-0.145637679758249	0.0290048370120266	0.141255194939926	SexMale	~ Sex	prot-pr	6840	ENSG00000197321	NA	NA	O95425	NA	NA	NA
P12110	COL6A2	21	0.343702338904238	0.038365840515414	0.649038837293061	7.7207628463249	2.32866115801835	-0.767761688685815	0.029030705146805	0.141262266022504	SexMale	~ Sex	prot-pr	1292	ENSG00000142173	NA	NA	P12110	NA	NA	NA
Q8IUE6	H2AC21	1	0.56392089084115	0.0644331626760938	1.06340861900621	-6.68695176469406	2.37206365000911	-1.58567807868581	0.029051322724699	0.141262266022504	SexMale	~ Sex	prot-pr	317772	ENSG00000184270	NA	NA	Q8IUE6	NA	NA	NA
Q9BW83	IFT27	22	-0.116887467666819	-0.220748989853879	-0.0130259454797584	-10.4228924284413	-2.32817595200591	0.261262256269333	0.0290609147424486	0.141262266022504	SexMale	~ Sex	prot-pr	11020	ENSG00000100360	NA	NA	Q9BW83	NA	NA	NA
Q86TP1	PRUNE1	1	-0.123818026335225	-0.233935229536485	-0.0137008231339639	NA	-2.32611529556605	0.252365215070703	0.0291895355568662	0.14179863296817	SexMale	~ Sex	prot-pr	58497	ENSG00000143363	NA	NA	Q86TP1	NA	NA	NA
Q6P9H5	GIMAP6	7	0.212029079533076	0.0237670741359516	0.400291084930201	-5.99307886691498	2.35736904578919	-0.785116404875688	0.0292905640204275	0.142200372759998	SexMale	~ Sex	prot-pr	474344	ENSG00000133561	NA	NA	Q6P9H5	NA	NA	NA
Q9H6H4	REEP4	8	0.217646429103549	0.0239040594874353	0.411388798719663	12.4911266133221	2.32396440245639	0.029983539485027	0.0293243453302389	0.142275341508438	SexMale	~ Sex	prot-pr	80346	ENSG00000168476	NA	NA	Q9H6H4	NA	NA	NA
P57076	CFAP298	21	-0.160211307985827	-0.302855594196864	-0.0175670217747899	2.20898870381725	-2.32349273234327	0.910819486511141	0.0293539840236395	0.142330130034622	SexMale	~ Sex	prot-pr	56683	ENSG00000159079	NA	NA	P57076	NA	NA	NA
Q99489	DDO	6	0.237203057714478	0.0290852010531279	0.445320914375829	12.814786966925	2.53998800583925	-0.382821375248038	0.0293916284135101	0.142423643492824	SexMale	~ Sex	prot-pr	8528	ENSG00000203797	NA	NA	Q99489	NA	NA	NA
P12277	CKB	14	-0.542638127745887	-1.02600689742511	-0.0592693580666627	-2.74750315162261	-2.32238517634918	-0.567549194381013	0.0294236883495992	0.14246191785223	SexMale	~ Sex	prot-pr	1152	ENSG00000166165	NA	NA	P12277	NA	NA	NA
Q9NWW6	NMRK1	9	-0.180594348256314	-0.341477188899215	-0.0197115076134124	NA	-2.32218578095116	0.108894764193693	0.029436253456706	0.14246191785223	SexMale	~ Sex	prot-pr	54981	ENSG00000106733	NA	NA	Q9NWW6	NA	NA	NA
Q96BR5	COA7	1	-0.176718021115736	-0.334231525301657	-0.0192045169298142	NA	-2.32094890034227	0.240187003773717	0.0295143067161862	0.142750618144746	SexMale	~ Sex	prot-pr	65260	ENSG00000162377	NA	NA	Q96BR5	NA	NA	NA
Q9NZN4	EHD2	19	-0.161506628394576	-0.305481700197647	-0.017531556591505	NA	-2.32062827563608	-0.0186074651540931	0.0295345706520792	0.142759625619209	SexMale	~ Sex	prot-pr	30846	ENSG00000024422	NA	NA	Q9NZN4	NA	NA	NA
Q9UHD9	UBQLN2	X	0.151655737517812	0.0164360039850782	0.286875471050546	4.59646321766177	2.32017798731143	-0.143374211086719	0.0295630510426037	0.142808312570685	SexMale	~ Sex	prot-pr	29978	ENSG00000188021	NA	NA	Q9UHD9	NA	NA	NA
Q9NXH9	TRMT1	19	0.243039858440203	0.0261698598095678	0.459909857070838	-4.13555434007524	2.31835831443577	-0.703880817523759	0.0296784005192672	0.143179431026931	SexMale	~ Sex	prot-pr	55621	ENSG00000104907	NA	NA	Q9NXH9	NA	NA	NA
Q8N4C8-4	MINK1	17	0.207731356023322	0.0223521986389816	0.393110513407663	9.38747296160257	2.31816147845479	-0.337824532984846	0.0296909026853573	0.143179431026931	SexMale	~ Sex	prot-pr	50488	ENSG00000141503	NA	NA	Q8N4C8-4	NA	NA	NA
Q9UQ16-2	DNM3	1	0.199578988919078	0.021439478827964	0.377718499010192	3.37351877204951	2.31769933942808	-0.179862569846608	0.0297202747167633	0.143179431026931	SexMale	~ Sex	prot-pr	26052	ENSG00000197959	NA	NA	Q9UQ16-2	NA	NA	NA
Q9NV96	TMEM30A	6	0.197628518174957	0.0212187187553466	0.374038317594567	3.14576473287678	2.31755175029571	0.525121456308147	0.0297296606026786	0.143179431026931	SexMale	~ Sex	prot-pr	55754	ENSG00000112697	NA	NA	Q9NV96	NA	NA	NA
Q9BU02	THTPA	14	-0.17852890383884	-0.337892448521593	-0.0191653591560876	NA	-2.31751252420348	0.288895729211913	0.0297321556308825	0.143179431026931	SexMale	~ Sex	prot-pr	79178	ENSG00000259431	NA	NA	Q9BU02	NA	NA	NA
Q92733	PRCC	1	0.120863182550865	0.0129398364159328	0.228786528685798	NA	2.3167605866593	0.242062641004503	0.0297800207319188	0.143320968261927	SexMale	~ Sex	prot-pr	5546	ENSG00000143294	NA	NA	Q92733	NA	NA	NA
Q9NZN5-2	ARHGEF12	11	0.156216829707164	0.0166504507829049	0.295783208631424	-4.37515347721117	2.31552535874646	-0.699230721519846	0.0298588032854499	0.143611032788915	SexMale	~ Sex	prot-pr	23365	ENSG00000196914	NA	NA	Q9NZN5-2	NA	NA	NA
Q8WXA9-2	SREK1	5	0.184817074779118	0.0195916473312206	0.350042502227015	9.19909954131075	2.31402336878843	0.262112416651775	0.0299548570856866	0.143983755434174	SexMale	~ Sex	prot-pr	140890	ENSG00000153914	NA	NA	Q8WXA9-2	NA	NA	NA
Q9NRF8	CTPS2	X	-0.13282496472317	-0.251606371838218	-0.0140435576081223	NA	-2.31330968439391	0.219508532528037	0.0300005970627255	0.144114323227631	SexMale	~ Sex	prot-pr	56474	ENSG00000047230	NA	NA	Q9NRF8	NA	NA	NA
Q12959-2	DLG1	3	0.134209384072507	0.0141410290924997	0.254277739052514	10.3860115592264	2.31236749142448	0.444967529853975	0.0300610801126719	0.144315507125067	SexMale	~ Sex	prot-pr	1739	ENSG00000075711	NA	NA	Q12959-2	NA	NA	NA
Q9UKJ3	GPATCH8	17	0.122863498492599	0.0129051241693215	0.232821872815877	-0.513205421452837	2.31151704153303	-0.237237339351452	0.0301157696913388	0.144417045407727	SexMale	~ Sex	prot-pr	23131	ENSG00000186566	NA	NA	Q9UKJ3	NA	NA	NA
A0MZ66	SHTN1	10	-0.240084695599903	-0.454957120538411	-0.0252122706613951	4.31060966033889	-2.31145968876596	0.272707506177288	0.0301194611329855	0.144417045407727	SexMale	~ Sex	prot-pr	57698	ENSG00000187164	NA	NA	A0MZ66	NA	NA	NA
Q16222	UAP1	1	-0.141215018668928	-0.26763384631496	-0.0147961910228963	-24.4757307307188	-2.31084949914361	-0.236024459678679	0.0301587609161793	0.144516162561902	SexMale	~ Sex	prot-pr	6675	ENSG00000117143	NA	NA	Q16222	NA	NA	NA
P30405	PPIF	10	-0.318054165969808	-0.60283385757237	-0.0332744743672457	6.48385069135031	-2.31043952540773	0.101301987370113	0.0301851919923989	0.144553530541377	SexMale	~ Sex	prot-pr	10105	ENSG00000108179	NA	NA	P30405	NA	NA	NA
P30086	PEBP1	12	-0.176300099820199	-0.334207780726275	-0.0183924189141231	-8.29479338325273	-2.3096801147549	-0.0606020806434364	0.0302342073686974	0.144643105403196	SexMale	~ Sex	prot-pr	5037	ENSG00000089220	NA	NA	P30086	NA	NA	NA
O43399	TPD52L2	20	-0.186926700600817	-0.354360198294027	-0.0194932029076064	-12.3991219061947	-2.30957209234354	0.349001213341871	0.0302411854813076	0.144643105403196	SexMale	~ Sex	prot-pr	7165	ENSG00000101150	NA	NA	O43399	NA	NA	NA
P50053-2	KHK	2	0.18072183289446	0.0188013883909601	0.342642277397959	10.1635418068371	2.30893372732844	-0.459514229722255	0.030282453178644	0.144751245693112	SexMale	~ Sex	prot-pr	3795	ENSG00000138030	NA	NA	P50053-2	NA	NA	NA
O75400	PRPF40A	2	0.0959940835258716	0.0099335987866101	0.182054568265133	1.66084524224656	2.30750797784275	0.209247859259504	0.0303748083138813	0.145103302277765	SexMale	~ Sex	prot-pr	55660	ENSG00000196504	NA	NA	O75400	NA	NA	NA
O14791	APOL1	22	-0.38697310497264	-0.734033593733644	-0.0399126162116361	-8.09816414633251	-2.30663108565726	0.404871301554309	0.0304317383587306	0.145285800730481	SexMale	~ Sex	prot-pr	8542	ENSG00000100342	NA	NA	O14791	NA	NA	NA
