"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Eccentricity","EdgeCount","Indegree","IsSingleNode","Matching.Attribute","name","NeighborhoodConnectivity","nms.score.avg","nms.score.EE","nms.score.RE","Outdegree","PartnerOfMultiEdgedNodePairs","SCION.magical.NMS","selected","SelfLoops","shared name","Stress"
"0.0","0.0","0.0","0.0","0","3","3","false","FH","FH","911.0","4.31127E-4","6.61813E-4","2.00441E-4","0","0","6.44734728430218E-4","false","0","FH","0"
"0.0","0.0","0.0","0.1111111111111111","0","9","9","false","OSGEP","OSGEP","512.4444444444445","3.484005E-4","4.9636E-4","2.00441E-4","0","0","0.0261098180685032","false","0","OSGEP","0"
"0.0","0.0","0.0","0.15","0","5","5","false","RPA1","RPA1","801.2","0.0071007955","0.013600268","6.01323E-4","0","0","0.00553532516237736","false","0","RPA1","0"
"0.0","0.0","0.0","0.5","0","2","2","false","MYO9B","MYO9B","2025.0","5.55217E-4","9.09993E-4","2.00441E-4","0","0","0.00311993687961454","false","0","MYO9B","0"
"0.0","0.0","0.0","0.6666666666666666","0","3","3","false","DESI1","DESI1","1334.3333333333333","0.006229794","0.012359368","1.0022E-4","0","0","0.00402175394136342","false","0","DESI1","0"
"2.4207146193367586","2.278522261017451","0.41310115286286236","0.007977618953948376","4","305","10","false","HES1","HES1","58.082508250825086","1.6611289645","2.976930034","0.345327895","295","2","2.31509145177032","false","0","HES1","685521316"
"0.0","0.0","0.0","0.125","0","8","8","false","TRMU","TRMU","785.75","0.011734223500000002","0.023067565","4.00882E-4","0","0","0.00938138752728055","false","0","TRMU","0"
"0.0","0.0","0.0","0.5","0","3","3","false","DOK5","DOK5","1398.0","0.001619354","0.003038267","2.00441E-4","0","0","0.00616765768874619","false","0","DOK5","0"
"0.0","0.0","0.0","0.5","0","2","2","false","ABHD12","ABHD12","1330.0","4.3987400000000004E-4","5.79087E-4","3.00661E-4","0","0","0.00404608233727145","false","0","ABHD12","0"
"0.0","0.0","0.0","0.5833333333333334","0","4","4","false","CEBPZ","CEBPZ","1156.75","0.007478911","0.011197478","0.003760344","0","0","0.00609169158945906","false","0","CEBPZ","0"
"0.0","0.0","0.0","0.07241379310344828","0","30","30","false","HM13","HM13","241.43333333333334","3.74641E-4","2.4818E-4","5.01102E-4","0","0","0.108027448788295","false","0","HM13","0"
"0.0","0.0","0.0","0.25","0","4","4","false","CMC2","CMC2","841.25","0.0012646735","0.002429127","1.0022E-4","0","0","0.00621652923221779","false","0","CMC2","0"
"0.0","0.0","0.0","0.0","0","3","3","false","STX4","STX4","1060.3333333333333","3.24531E-4","2.4818E-4","4.00882E-4","0","0","4.57368446391604E-4","false","0","STX4","0"
"0.0","0.0","0.0","0.14285714285714285","0","7","7","false","TSNAX","TSNAX","813.2857142857143","0.004391078","0.002263673","0.006518483","0","0","0.00853635691748645","false","0","TSNAX","0"
"0.0","0.0","0.0","0.08333333333333333","0","4","4","false","C19orf44","C19orf44","804.25","0.0058230495","0.011445658","2.00441E-4","0","0","0.00234118982205004","false","0","C19orf44","0"
"0.0","0.0","0.0","0.25","0","4","4","false","PCDH8","PCDH8","752.5","0.00250537","0.004810299","2.00441E-4","0","0","0.00361971695396058","false","0","PCDH8","0"
"0.0","0.0","0.0","0.16666666666666666","0","6","6","false","PRUNE2","PRUNE2","863.6666666666666","0.0065781945000000005","0.012855728","3.00661E-4","0","0","0.00799265394902535","false","0","PRUNE2","0"
"0.0","0.0","0.0","0.4166666666666667","0","4","4","false","CAMSAP2","CAMSAP2","1007.5","0.005648849","0.011197478","1.0022E-4","0","0","0.00374851937717912","false","0","CAMSAP2","0"
"0.0","0.0","0.0","0.06666666666666667","0","6","6","false","CDK5RAP2","CDK5RAP2","836.8333333333334","7.882745E-4","0.001075447","5.01102E-4","0","0","0.00375920044556981","false","0","CDK5RAP2","0"
"0.0","0.0","0.0","0.08333333333333333","0","4","4","false","ZPR1","ZPR1","817.75","3.658945E-4","3.30907E-4","4.00882E-4","0","0","0.00274619306857952","false","0","ZPR1","0"
"0.0","0.0","0.0","0.0","0","1","1","false","RAB5C","RAB5C","2283.0",,,"2.00441E-4","0","0","1.92576187954359E-4","false","0","RAB5C","0"
"0.0","0.0","0.0","0.16666666666666666","0","4","4","false","DTX4","DTX4","867.5","2.919143355393779E-4","8.27266710787558E-5","5.01102E-4","0","0","0.00515959896111245","false","0","DTX4","0"
"0.0","0.0","0.0","0.0","0","2","2","false","HSPA8","HSPA8","1191.5","2.6567400000000003E-4","3.30907E-4","2.00441E-4","0","0","0.00189647995013355","false","0","HSPA8","0"
"0.0","0.0","0.0","0.5","0","3","3","false","PITPNM1","PITPNM1","948.6666666666666","0.0013322775","0.002263673","4.00882E-4","0","0","0.0058710785975506","false","0","PITPNM1","0"
"0.0","0.0","0.0","0.041666666666666664","0","9","9","false","SMARCA5","SMARCA5","600.3333333333334","0.006245412499999999","0.008129158","0.004361667","0","0","0.00780528278284126","false","0","SMARCA5","0"
"0.0","0.0","0.0","0.3333333333333333","0","4","4","false","GPN3","GPN3","1130.5","4.8123700000000003E-4","6.61813E-4","3.00661E-4","0","0","0.00436720457603062","false","0","GPN3","0"
"0.0","0.0","0.0","0.5","0","2","2","false","ATP5F1B","ATP5F1B","1476.5","0.0040646070000000005","5.79087E-4","0.007550127","0","0","0.00156244276448554","false","0","ATP5F1B","0"
"0.0","0.0","0.0","0.3333333333333333","0","3","3","false","MTRF1L","MTRF1L","1332.0","0.006279904500000001","0.012359368","2.00441E-4","0","0","0.00268664045671723","false","0","MTRF1L","0"
"0.0","0.0","0.0","0.25","0","4","4","false","ATP6V0E1","ATP6V0E1","1093.25","0.006430235","0.012359368","5.01102E-4","0","0","0.00655703121752844","false","0","ATP6V0E1","0"
"0.0","0.0","0.0","0.0","0","4","4","false","MARK1","MARK1","759.25","5.13854E-4","8.27267E-4","2.00441E-4","0","0","0.0010006051749289","false","0","MARK1","0"
"0.0","0.0","0.0","0.25","0","4","4","false","IGFBP2","IGFBP2","1251.5","0.006403994499999999","0.012607548","2.00441E-4","0","0","0.00372794101007534","false","0","IGFBP2","0"
"0.0","0.0","0.0","0.5","0","2","2","false","ATP5PB","ATP5PB","1476.5","3.89764E-4","5.79087E-4","2.00441E-4","0","0","0.00156244276448554","false","0","ATP5PB","0"
"0.0","0.0","0.0","0.5","0","2","2","false","SATB2","SATB2","1295.5","0.0056989595","0.011197478","2.00441E-4","0","0","0.00212454161060139","false","0","SATB2","0"
"0.0","0.0","0.0","0.16666666666666666","0","7","7","false","ZDHHC5","ZDHHC5","1041.857142857143","0.007742074999999999","0.012607548","0.002876602","0","0","0.00772338416530084","false","0","ZDHHC5","0"
"0.0","0.0","0.0","0.5","0","2","2","false","UCHL3","UCHL3","1330.0","0.001232057","0.002263673","2.00441E-4","0","0","0.00404608233727145","false","0","UCHL3","0"
"0.0","0.0","0.0","0.04230565838180857","0","62","62","false","TMEM214","TMEM214","221.74193548387098",,,"2.00441E-4","0","0","0.232607355537167","false","0","TMEM214","0"
"0.0","0.0","0.0","0.16666666666666666","0","3","3","false","TCTN3","TCTN3","1011.0","3.484005E-4","4.9636E-4","2.00441E-4","0","0","0.00131163067401002","false","0","TCTN3","0"
"0.0","0.0","0.0","0.0","0","2","2","false","CUTC","CUTC","1206.5",,,"2.00441E-4","0","0","1.92576187954359E-4","false","0","CUTC","0"
"0.0","0.0","0.0","0.16666666666666666","0","3","3","false","ESYT3","ESYT3","1171.6666666666667","3.89764E-4","5.79087E-4","2.00441E-4","0","0","0.00170687490545131","false","0","ESYT3","0"
"0.0","0.0","0.0","0.0","0","1","1","false","ENY2","ENY2","2283.0",,,"2.00441E-4","0","0","1.92576187954359E-4","false","0","ENY2","0"
"0.0","0.0","0.0","0.16666666666666666","0","3","3","false","COPA","COPA","996.0","3.8101650000000003E-4","6.61813E-4","1.0022E-4","0","0","0.0018796002227849","false","0","COPA","0"
"0.0","0.0","0.0","0.11538461538461539","0","14","14","false","ADAMTSL4","ADAMTSL4","795.0","0.0320351615","0.060592398","0.003477925","0","0","0.0200345858985408","false","0","ADAMTSL4","0"
"0.0","0.0","0.0","0.0","0","2","2","false","GTF3A","GTF3A","1231.0","3.89764E-4","5.79087E-4","2.00441E-4","0","0","2.88864281931539E-4","false","0","GTF3A","0"
"0.0","0.0","0.0","0.5","0","3","3","false","NDUFAF4","NDUFAF4","1495.6666666666667","0.0040646070000000005","5.79087E-4","0.007550127","0","0","0.00338249037540815","false","0","NDUFAF4","0"
"0.0","0.0","0.0","0.0","0","3","3","false","ANXA11","ANXA11","993.6666666666666","2.418043355393779E-4","8.27266710787558E-5","4.00882E-4","0","0","7.41022822407398E-4","false","0","ANXA11","0"
"0.0","0.0","0.0","0.3333333333333333","0","4","4","false","ATAD3B","ATAD3B","1198.0","0.0065280845","0.012855728","2.00441E-4","0","0","0.00429498850554773","false","0","ATAD3B","0"
"0.0","0.0","0.0","0.16666666666666666","0","4","4","false","RAB9B","RAB9B","1026.0","9.011505E-4","0.00160186","2.00441E-4","0","0","0.00206795525786573","false","0","RAB9B","0"
"0.0","0.0","0.0","0.3333333333333333","0","3","3","false","TIMM8A","TIMM8A","1110.0","0.001232057","0.002263673","2.00441E-4","0","0","0.00513130578474462","false","0","TIMM8A","0"
"0.0","0.0","0.0","0.08928571428571429","0","8","8","false","NYAP2","NYAP2","599.0","0.006225723000000001","9.9272E-4","0.011458726","0","0","0.00698162896226496","false","0","NYAP2","0"
"0.0","0.0","0.0","0.3333333333333333","0","3","3","false","KTN1","KTN1","1332.0","0.006279904500000001","0.012359368","2.00441E-4","0","0","0.00268664045671723","false","0","KTN1","0"
"0.0","0.0","0.0","0.0","0","2","2","false","PKMYT1","PKMYT1","1270.0","1.002205E-4","0.0","2.00441E-4","0","0","0.00204091209109932","false","0","PKMYT1","0"
"0.0","0.0","0.0","0.05789473684210526","0","20","20","false","HIVEP3","HIVEP3","365.65","5.400945E-4","5.79087E-4","5.01102E-4","0","0","0.044005814830487","false","0","HIVEP3","0"
"0.0","0.0","0.0","0.017857142857142856","0","8","8","false","FAM50B","FAM50B","614.375","0.0016928565","9.09993E-4","0.00247572","0","0","0.00332095537331596","false","0","FAM50B","0"
"0.0","0.0","0.0","0.09523809523809523","0","7","7","false","MMUT","MMUT","701.1428571428571","0.008170699","0.016341398","0.0","0","0","0.0072685108539666","false","0","MMUT","0"
"0.0","0.0","0.0","0.3333333333333333","0","3","3","false","UBA1","UBA1","1332.0","0.006279904500000001","0.012359368","2.00441E-4","0","0","0.00268664045671723","false","0","UBA1","0"
"0.0","0.0","0.0","0.0","0","6","6","false","ASB10","ASB10","657.1666666666666","6.31568E-4","6.61813E-4","6.01323E-4","0","0","0.00153863199755045","false","0","ASB10","0"
"0.0","0.0","0.0","0.4166666666666667","0","4","4","false","EXOSC2","EXOSC2","1104.5","0.0065781945000000005","0.012855728","3.00661E-4","0","0","0.00483374282465229","false","0","EXOSC2","0"
"0.0","0.0","0.0","0.16666666666666666","0","4","4","false","CKMT2","CKMT2","865.0","0.001232057","0.002263673","2.00441E-4","0","0","0.00513130578474462","false","0","CKMT2","0"
"0.0","0.0","0.0","0.2","0","5","5","false","RLIM","RLIM","904.4","0.0099601175","0.019920235","0.0","0","0","0.00434386004901933","false","0","RLIM","0"
"0.0","0.0","0.0","0.07936507936507936","0","28","28","false","DPH2","DPH2","336.10714285714283","0.0064541045","0.012607548","3.00661E-4","0","0","0.0903075584536457","false","0","DPH2","0"
"0.0","0.0","0.0","0.0","0","1","1","false","THUMPD3","THUMPD3","2283.0",,,"2.00441E-4","0","0","1.92576187954359E-4","false","0","THUMPD3","0"
"0.0","0.0","0.0","0.11904761904761904","0","7","7","false","EIF4EBP2","EIF4EBP2","811.0","0.00745743","0.014513978","4.00882E-4","0","0","0.00597357023463121","false","0","EIF4EBP2","0"
"0.0","0.0","0.0","0.16666666666666666","0","3","3","false","LAMTOR5","LAMTOR5","977.3333333333334","4.31127E-4","6.61813E-4","2.00441E-4","0","0","0.00149022669400266","false","0","LAMTOR5","0"
"0.0","0.0","0.0","0.3333333333333333","0","3","3","false","NARS1","NARS1","1315.6666666666667","0.006179684","0.012359368","0.0","0","0","0.00229726692793498","false","0","NARS1","0"
"0.0","0.0","0.0","0.05","0","5","5","false","LRPAP1","LRPAP1","806.8","5.13854E-4","8.27267E-4","2.00441E-4","0","0","0.00453596511290441","false","0","LRPAP1","0"
"0.0","0.0","0.0","0.0","0","3","3","false","PSMB7","PSMB7","1021.0","5.13854E-4","8.27267E-4","2.00441E-4","0","0","6.44734728430218E-4","false","0","PSMB7","0"
"0.0","0.0","0.0","0.16666666666666666","0","7","7","false","SMPD4BP","SMPD4BP","1010.5714285714286","0.008708935","0.016916768","5.01102E-4","0","0","0.0096469072822008","false","0","SMPD4BP","0"
"0.0","0.0","0.0","0.0","0","2","2","false","GRHPR","GRHPR","1206.5","3.89764E-4","5.79087E-4","2.00441E-4","0","0","1.92576187954359E-4","false","0","GRHPR","0"
"0.0","0.0","0.0","0.23333333333333334","0","6","6","false","NUBPL","NUBPL","911.0","0.0064546055","0.004810299","0.008098912","0","0","0.00821623320006044","false","0","NUBPL","0"
"0.0","0.0","0.0","0.5","0","3","3","false","APTX","APTX","948.6666666666666","0.0012821669999999999","0.002263673","3.00661E-4","0","0","0.0058710785975506","false","0","APTX","0"
"0.0","0.0","0.0","0.25","0","4","4","false","TTLL7","TTLL7","939.5","0.002242067","0.003983032","5.01102E-4","0","0","0.00503079653789391","false","0","TTLL7","0"
"0.0","0.0","0.0","0.3333333333333333","0","3","3","false","FDX1","FDX1","1315.6666666666667","0.006279904500000001","0.012359368","2.00441E-4","0","0","0.00229726692793498","false","0","FDX1","0"
"0.0","0.0","0.0","0.13333333333333333","0","6","6","false","ABI2","ABI2","819.6666666666666","0.006678415","0.012855728","5.01102E-4","0","0","0.00736902010081731","false","0","ABI2","0"
"0.0","0.0","0.0","0.5","0","5","5","false","ABCA6","ABCA6","1393.4","0.0138157335","0.026729483","9.01984E-4","0","0","0.0111751243520652","false","0","ABCA6","0"
"0.0","0.0","0.0","0.23333333333333334","0","6","6","false","PIP4P1","PIP4P1","872.6666666666666","0.008610776","0.011197478","0.006024074","0","0","0.00856366622495753","false","0","PIP4P1","0"
"0.0","0.0","0.0","0.0","0","2","2","false","SRP14","SRP14","1206.5",,,"2.00441E-4","0","0","1.92576187954359E-4","false","0","SRP14","0"
"0.0","0.0","0.0","0.25","0","4","4","false","FBH1","FBH1","1207.25","0.002041626","0.003983032","1.0022E-4","0","0","0.00146780422029387","false","0","FBH1","0"
"0.0","0.0","0.0","0.0","0","2","2","false","SNRPF","SNRPF","1206.5",,,"2.00441E-4","0","0","1.92576187954359E-4","false","0","SNRPF","0"
"0.0","0.0","0.0","0.16666666666666666","0","4","4","false","KIFC3","KIFC3","861.25","0.0011493305","0.00209822","2.00441E-4","0","0","0.00378749362193764","false","0","KIFC3","0"
"0.0","0.0","0.0","0.3333333333333333","0","3","3","false","MIEN1","MIEN1","1046.3333333333333","4.3987400000000004E-4","5.79087E-4","3.00661E-4","0","0","0.0027198822824416","false","0","MIEN1","0"
"0.0","0.0","0.0","0.18888888888888888","0","10","10","false","TMEM237","TMEM237","898.0","0.026940958499999997","0.048128713","0.005753204","0","0","0.0183051502357558","false","0","TMEM237","0"
"0.0","0.0","0.0","0.08333333333333333","0","4","4","false","SLC14A1","SLC14A1","785.25","4.2238000000000003E-4","7.4454E-4","1.0022E-4","0","0","0.00436323979557081","false","0","SLC14A1","0"
"0.0","0.0","0.0","0.3","0","5","5","false","NUDT13","NUDT13","1092.4","0.006403994499999999","0.012607548","2.00441E-4","0","0","0.00614827794219471","false","0","NUDT13","0"
"0.0","0.0","0.0","0.0","0","1","1","false","AKT1","AKT1","2283.0",,,"2.00441E-4","0","0","1.92576187954359E-4","false","0","AKT1","0"
"0.0","0.0","0.0","0.16666666666666666","0","6","6","false","PRDM15","PRDM15","929.6666666666666","0.012792353999999999","0.025384267","2.00441E-4","0","0","0.0071104313854835","false","0","PRDM15","0"
"0.0","0.0","0.0","0.35","0","5","5","false","ARHGAP36","ARHGAP36","1143.6","0.0100788375","0.012607548","0.007550127","0","0","0.00828548301141669","false","0","ARHGAP36","0"
"0.0","0.0","0.0","0.5","0","2","2","false","DCDC2","DCDC2","1234.5","3.3965350000000004E-4","5.79087E-4","1.0022E-4","0","0","0.00163465883496843","false","0","DCDC2","0"
"0.0","0.0","0.0","0.5","0","2","2","false","MRPS28","MRPS28","1330.0","0.001232057","0.002263673","2.00441E-4","0","0","0.00404608233727145","false","0","MRPS28","0"
"0.0","0.0","0.0","0.25","0","4","4","false","VLDLR","VLDLR","959.0","2.744205E-4","2.4818E-4","3.00661E-4","0","0","0.0027198822824416","false","0","VLDLR","0"
"0.0","0.0","0.0","0.23333333333333334","0","6","6","false","C16orf86","C16orf86","1101.3333333333333","0.011446538499999999","0.022492195","4.00882E-4","0","0","0.00517919345931948","false","0","C16orf86","0"
"0.0","0.0","0.0","0.25","0","5","5","false","PRDX2","PRDX2","940.2","0.001632939","0.002263673","0.001002205","0","0","0.0127705941906196","false","0","PRDX2","0"
"0.0","0.0","0.0","0.0","0","4","4","false","AOPEP","AOPEP","780.25","1.415838355393779E-4","8.27266710787558E-5","2.00441E-4","0","0","2.16648211448654E-4","false","0","AOPEP","0"
"0.0","0.0","0.0","0.06666666666666667","0","6","6","false","THAP12","THAP12","945.5","5.814575E-4","6.61813E-4","5.01102E-4","0","0","0.00260176092761375","false","0","THAP12","0"
"0.0","0.0","0.0","0.047619047619047616","0","7","7","false","SLC25A4","SLC25A4","654.1428571428571","0.0040646070000000005","5.79087E-4","0.007550127","0","0","0.00398851211563906","false","0","SLC25A4","0"
"0.0","0.0","0.0","0.05357142857142857","0","8","8","false","ZYG11B","ZYG11B","620.875","0.0017482819999999999","0.00259458","9.01984E-4","0","0","0.00638727215932149","false","0","ZYG11B","0"
"0.0","0.0","0.0","0.0","0","1","1","false","ADGRF4","ADGRF4","2283.0",,,"2.00441E-4","0","0","1.92576187954359E-4","false","0","ADGRF4","0"
"0.0","0.0","0.0","0.13333333333333333","0","6","6","false","SPSB3","SPSB3","841.8333333333334","0.0050904265","0.007304251","0.002876602","0","0","0.00709875179575964","false","0","SPSB3","0"
"0.0","0.0","0.0","0.07019704433497537","0","30","30","false","C18orf25","C18orf25","318.41379310344826","4.5736750000000004E-4","4.13633E-4","5.01102E-4","0","1","0.0851354961331318","false","0","C18orf25","0"
"0.0","0.0","0.0","0.047619047619047616","0","7","7","false","DDAH1","DDAH1","578.5714285714286","4.8123700000000003E-4","6.61813E-4","3.00661E-4","0","0","0.00342641326952321","false","0","DDAH1","0"
"0.0","0.0","0.0","0.03333333333333333","0","6","6","false","CEP112","CEP112","617.3333333333334","7.64405E-4","8.27267E-4","7.01543E-4","0","0","0.00486875228895101","false","0","CEP112","0"
"0.0","0.0","0.0","0.047379032258064516","0","32","32","false","ZNF507","ZNF507","266.90625","0.005722829","0.011445658","0.0","0","0","0.0765777477739911","false","0","ZNF507","0"
"0.0","0.0","0.0","0.0","0","5","5","false","PXYLP1","PXYLP1","785.2","2.418043355393779E-4","8.27266710787558E-5","4.00882E-4","0","0","9.04317080951718E-4","false","0","PXYLP1","0"
"0.0","0.0","0.0","0.09848484848484848","0","12","12","false","SLC16A1","SLC16A1","516.5","0.0083210295","0.016341398","3.00661E-4","0","0","0.0209203583916677","false","0","SLC16A1","0"
"0.0","0.0","0.0","0.08333333333333333","0","4","4","false","NPTN","NPTN","837.0","4.072575E-4","4.13633E-4","4.00882E-4","0","0","0.0022123873988315","false","0","NPTN","0"
"0.0","0.0","0.0","0.0","0","2","2","false","EIF5B","EIF5B","1231.0","3.89764E-4","5.79087E-4","2.00441E-4","0","0","2.88864281931539E-4","false","0","EIF5B","0"
"0.0","0.0","0.0","0.08928571428571429","0","8","8","false","NEK10","NEK10","935.5","0.008510865500000001","0.016420408","6.01323E-4","0","0","0.00789412709240454","false","0","NEK10","0"
"0.0","0.0","0.0","0.0","0","1","1","false","MIX23","MIX23","2283.0",,,"2.00441E-4","0","0","1.92576187954359E-4","false","0","MIX23","0"
"0.0","0.0","0.0","0.095","0","25","25","false","LIMS1","LIMS1","391.48","0.0073377015","0.011197478","0.003477925","0","0","0.102267545853549","false","0","LIMS1","0"
"0.0","0.0","0.0","0.10714285714285714","0","8","8","false","KIAA1143","KIAA1143","768.875","0.006754766","0.012607548","9.01984E-4","0","0","0.00657662571573548","false","0","KIAA1143","0"
"0.0","0.0","0.0","0.0","0","1","1","false","SHKBP1","SHKBP1","2283.0",,,"2.00441E-4","0","0","1.92576187954359E-4","false","0","SHKBP1","0"
"0.0","0.0","0.0","0.5","0","2","2","false","DCXR","DCXR","2025.0","7.405355E-4","5.79087E-4","9.01984E-4","0","0","0.00311993687961454","false","0","DCXR","0"
"0.0","0.0","0.0","0.16666666666666666","0","4","4","false","KALRN","KALRN","957.0","2.6567400000000003E-4","3.30907E-4","2.00441E-4","0","0","0.00195181629326779","false","0","KALRN","0"
"0.0","0.0","0.0","0.0","0","4","4","false","SLC25A44","SLC25A44","833.0","3.89764E-4","5.79087E-4","2.00441E-4","0","0","2.88864281931539E-4","false","0","SLC25A44","0"
"0.0","0.0","0.0","0.25","0","4","4","false","STX8","STX8","908.75","0.0013975105","0.00259458","2.00441E-4","0","0","0.0060438039148842","false","0","STX8","0"
"0.0","0.0","0.0","0.5","0","3","3","false","SELENON","SELENON","948.6666666666666","4.899845E-4","5.79087E-4","4.00882E-4","0","0","0.0058710785975506","false","0","SELENON","0"
"0.0","0.0","0.0","0.03333333333333333","0","6","6","false","AFG3L2","AFG3L2","830.5","7.64405E-4","8.27267E-4","7.01543E-4","0","0","0.00329266219694813","false","0","AFG3L2","0"
"0.0","0.0","0.0","0.3333333333333333","0","4","4","false","CHCHD4","CHCHD4","1033.25","0.006229794","0.012359368","1.0022E-4","0","0","0.00402175394136342","false","0","CHCHD4","0"
"0.0","0.0","0.0","0.5","0","2","2","false","STT3B","STT3B","1234.5","4.3987400000000004E-4","5.79087E-4","3.00661E-4","0","0","0.00163465883496843","false","0","STT3B","0"
"0.0","0.0","0.0","0.19444444444444445","0","9","9","false","FRMD3","FRMD3","1009.2222222222222","0.015903944","0.016341398","0.01546649","0","0","0.0188603180422852","false","0","FRMD3","0"
"0.0","0.0","0.0","0.15","0","5","5","false","RPTOR","RPTOR","1112.6","0.0025705974999999997","5.79087E-4","0.004562108","0","0","0.00602619180690706","false","0","RPTOR","0"
"0.0","0.0","0.0","0.12222222222222222","0","10","10","false","IL31RA","IL31RA","417.7","4.3987400000000004E-4","5.79087E-4","3.00661E-4","0","0","0.0191784593694813","false","0","IL31RA","0"
"0.0","0.0","0.0","0.16666666666666666","0","3","3","false","ZNF614","ZNF614","931.0","0.005598739","0.011197478","0.0","0","0","0.00226897375156715","false","0","ZNF614","0"
"0.0","0.0","0.0","0.0","0","1","1","false","COG5","COG5","2283.0",,,"2.00441E-4","0","0","1.92576187954359E-4","false","0","COG5","0"
"0.0","0.0","0.0","0.06666666666666667","0","15","15","false","CTSB","CTSB","394.46666666666664","5.814575E-4","6.61813E-4","5.01102E-4","0","0","0.0281623583602773","false","0","CTSB","0"
"0.0","0.0","0.0","0.08333333333333333","0","4","4","false","RPL36AL","RPL36AL","791.0","0.003816426835539378","8.27266710787558E-5","0.007550127","0","0","0.0017790909759342","false","0","RPL36AL","0"
"0.0","0.0","0.0","0.2","0","6","6","false","FUNDC2","FUNDC2","909.6666666666666","0.0129455965","0.016837758","0.009053435","0","0","0.00922230953746429","false","0","FUNDC2","0"
"0.0","0.0","0.0","0.3","0","5","5","false","RET","RET","1243.6","0.006071229500000001","0.011942018","2.00441E-4","0","0","0.00790679055102513","false","0","RET","0"
"0.0","0.0","0.0","0.25","0","4","4","false","C16orf91","C16orf91","1242.5","0.006372389500000001","5.79087E-4","0.012165692","0","0","0.00546310909189448","false","0","C16orf91","0"
"0.0","0.0","0.0","0.35","0","5","5","false","RAPSN","RAPSN","1227.2","0.009093519","0.010035588","0.00815145","0","0","0.00778293677716313","false","0","RAPSN","0"
"0.0","0.0","0.0","0.1","0","5","5","false","LMO1","LMO1","669.4","0.0067022845","0.013103908","3.00661E-4","0","0","0.0042178237857083","false","0","LMO1","0"
"0.0","0.0","0.0","0.25","0","4","4","false","ABTB2","ABTB2","931.0","0.009936248","0.019672055","2.00441E-4","0","0","0.00360408723621335","false","0","ABTB2","0"
"0.0","0.0","0.0","0.15","0","5","5","false","PPP2R2D","PPP2R2D","1018.4","0.004138559","5.79087E-4","0.007698031","0","0","0.00465606885796215","false","0","PPP2R2D","0"
"0.0","0.0","0.0","0.14285714285714285","0","8","8","false","SCN3B","SCN3B","922.375","0.0102501735","0.019999245","5.01102E-4","0","0","0.0128058184065739","false","0","SCN3B","0"
"0.0","0.0","0.0","0.017241379310344827","0","29","29","false","TOMM5","TOMM5","323.3448275862069","0.006549273","5.79087E-4","0.012519459","0","0","0.0277112643826201","false","0","TOMM5","0"
"0.0","0.0","0.0","0.0","0","2","2","false","APBB1","APBB1","1401.0","1.415838355393779E-4","8.27266710787558E-5","2.00441E-4","0","0","5.48446634453039E-4","false","0","APBB1","0"
"0.0","0.0","0.0","0.26666666666666666","0","6","6","false","WSB2","WSB2","939.0","0.0080904755","0.013103908","0.003077043","0","0","0.00830606137852046","false","0","WSB2","0"
"0.0","0.0","0.0","0.0","0","2","2","false","SRRM3","SRRM3","1477.5","2.895435E-4","5.79087E-4","0.0","0","0","2.40720234942949E-4","false","0","SRRM3","0"
"0.0","0.0","0.0","0.08333333333333333","0","4","4","false","GLUD1","GLUD1","975.25","4.3987400000000004E-4","5.79087E-4","3.00661E-4","0","0","0.00209624843423356","false","0","GLUD1","0"
"0.0","0.0","0.0","0.03260869565217391","0","25","25","false","TMEM43","TMEM43","340.0833333333333","0.0042493845","0.008298328","2.00441E-4","0","1","0.0257784442646644","false","0","TMEM43","0"
"0.0","0.0","0.0","0.16666666666666666","0","4","4","false","THOP1","THOP1","900.5","4.31127E-4","6.61813E-4","2.00441E-4","0","0","0.00247494089462512","false","0","THOP1","0"
"0.0","0.0","0.0","0.10714285714285714","0","8","8","false","ZNF366","ZNF366","719.25","0.0111540535","0.020233269","0.002074838","0","0","0.00881928868116471","false","0","ZNF366","0"
"0.0","0.0","0.0","0.2","0","5","5","false","TUFM","TUFM","950.6","0.0013975105","0.00259458","2.00441E-4","0","0","0.00661085141035659","false","0","TUFM","0"
"0.0","0.0","0.0","0.1111111111111111","0","9","9","false","FAM83B","FAM83B","833.6666666666666","0.0150253625","0.029549623","5.01102E-4","0","0","0.00796832555311732","false","0","FAM83B","0"
"3.5963334890238206","0.07021816628814939","0.2780609760057145","0.0226890756302521","6","120","4","false","ESRRA","ESRRA","92.78333333333333","0.006403994499999999","0.012607548","2.00441E-4","116","0","0.605736156738023","false","0","ESRRA","22658532"
"0.0","0.0","0.0","0.0","0","2","2","false","UQCRH","UQCRH","1206.5","3.89764E-4","5.79087E-4","2.00441E-4","0","0","1.92576187954359E-4","false","0","UQCRH","0"
"0.0","0.0","0.0","0.4166666666666667","0","4","4","false","FKRP","FKRP","1192.5","0.0199297565","0.030287085","0.009572428","0","0","0.00758468444336922","false","0","FKRP","0"
"0.0","0.0","0.0","0.3333333333333333","0","3","3","false","ATP5MK","ATP5MK","1315.6666666666667","0.006279904500000001","0.012359368","2.00441E-4","0","0","0.00229726692793498","false","0","ATP5MK","0"
"0.0","0.0","0.0","0.0","0","1","1","false","SPTBN2","SPTBN2","2283.0",,,"2.00441E-4","0","0","1.92576187954359E-4","false","0","SPTBN2","0"
