"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Ensembl","GeneID","contrast"
"7453",310.572263898498,0.0994475175932775,0.0857840533353009,1.15927743825033,0.24634311519763,0.547647687702837," ENSG00000167861.16","HID1","LOW Post - Pre"
"7454",710.69602122445,-0.0469423015244497,0.0404980312946343,-1.15912551854513,0.246405025508571,0.547680918708468," ENSG00000075413.19","MARK3","LOW Post - Pre"
"7455",424.166670917053,0.104371578113047,0.0900485755771435,1.15905862412707,0.246432289775986,0.547680918708468," ENSG00000204257.15","HLA-DMA","LOW Post - Pre"
"7456",805.274076055422,0.136508059401389,0.117788073336766,1.15892938507535,0.246484969935236,0.547715509913308," ENSG00000034971.17","MYOC","LOW Post - Pre"
"7457",7.38095568431125,-0.383255859523958,0.330722364266098,-1.15884470158054,0.246519492728287,NA," ENSG00000287895.1","ENSG00000287895","LOW Post - Pre"
"7458",112.685586072944,0.118737336891454,0.102474705652269,1.1586989797694,0.246578906851301,0.54784175374957," ENSG00000155657.29","TTN","LOW Post - Pre"
"7459",376.433067386558,0.0852827377175923,0.0736166226853485,1.15847120672877,0.246671795238641,0.54791105209059," ENSG00000152127.9","MGAT5","LOW Post - Pre"
"7460",1473.0926209738,0.0592488976442502,0.0511453994435776,1.15844041280022,0.246684355227341,0.54791105209059," ENSG00000135968.22","GCC2","LOW Post - Pre"
"7461",36.6615425306827,-0.161388965386016,0.139353244629131,-1.15812850870843,0.246811597502195,0.548111172963115," ENSG00000230091.6","TMEM254-AS1","LOW Post - Pre"
"7462",129.549836040802,0.0945513870393996,0.0816604555311853,1.15786014692621,0.24692111334485,0.54818068798608," ENSG00000197619.15","ZNF615","LOW Post - Pre"
"7463",2514.86421916442,0.0601539682089119,0.0519580239220213,1.15774164735732,0.246969482702721,0.54818068798608," ENSG00000090863.12","GLG1","LOW Post - Pre"
"7464",168.295070597185,0.108207167155753,0.0934663777875865,1.15771221392218,0.246981497921792,0.54818068798608," ENSG00000248019.3","FAM13A-AS1","LOW Post - Pre"
"7465",365.88922135541,-0.088612314888775,0.0765440533672581,-1.15766425986893,0.247001074442966,0.54818068798608," ENSG00000133027.18","PEMT","LOW Post - Pre"
"7466",173.740681162269,0.0847893929849046,0.0732460529770713,1.15759675147884,0.247028635570064,0.54818068798608," ENSG00000145354.12","CISD2","LOW Post - Pre"
"7467",11.5379805397444,-0.296415114962449,0.256114383818477,-1.15735442321949,0.247127586793003,NA," ENSG00000156466.11","GDF6","LOW Post - Pre"
"7468",209.151535552324,0.0997831758345499,0.0862240182064332,1.15725499588356,0.247168194530911,0.548407915605572," ENSG00000131669.10","NINJ1","LOW Post - Pre"
"7469",244.554374464575,0.0926542636644103,0.0800776278407684,1.15705554925591,0.247249665858978,0.548482665238181," ENSG00000105829.13","BET1","LOW Post - Pre"
"7470",281.068858029173,0.0703212733501854,0.0607794705795322,1.15699055420641,0.247276219545275,0.548482665238181," ENSG00000130023.16","ERMARD","LOW Post - Pre"
